Period,USD
4348,290.25
4349,289.9
4350,293.7
4351,307.25
4352,333.25
4353,312.5
4354,320.75
4355,315.9
4356,316
4357,329.9
4358,328.75
4359,329.8
4360,324.65
4361,317
4362,321.1
4363,317
4364,323.1
4365,323.3
4366,329
4367,331.25
4368,330.3
4369,331.5
4370,327
4371,325.5
4372,327.7
4373,328.1
4374,326
4375,322.6
4376,322.4
4377,322.5
4378,323
4379,324.65
4380,315.6
4381,314.25
4382,313.7
4383,311.25
4384,313.35
4385,314.5
4386,313.55
4387,316.75
4388,324.75
4389,322.85
4390,320.4
4391,319.8
4392,323.65
4393,316.5
4394,317.4
4395,316.4
4396,316.35
4397,313.9
4398,311.2
4399,315
4400,313.15
4401,316.85
4402,316.25
4403,314.75
4404,314.9
4405,315
4406,310.75
4407,313.25
4408,313.75
4409,314.1
4410,315.75
4411,317.25
4412,321.65
4413,325.2
4414,322
4415,315.25
4416,314.1
4417,315.9
4418,316.5
4419,316.25
4420,316.5
4421,315.35
4422,310.85
4423,310.4
4424,310.7
4425,310.9
4426,312.2
4427,314.8
4428,314.7
4429,313.8
4430,315.05
4431,317.15
4432,316.8
4433,321.7
4434,322.25
4435,319
4436,317.4
4437,322.75
4438,318.5
4439,319.4
4440,317.6
4441,323
4442,323.25
4443,328.1
4444,326.75
4445,319.65
4446,323
4447,321.4
4448,320.65
4449,322.9
4450,322.4
4451,326.6
4452,328.5
4453,326.2
4454,328.9
4455,335.4
4456,339.25
4457,335.5
4458,335.75
4459,337.6
4460,333.6
4461,335.25
4462,339.3
4463,338.4
4464,335.75
4465,335.45
4466,332.7
4467,325
4468,326
4469,318.75
4470,320.2
4471,320
4472,322
4473,318
4474,321.75
4475,318.85
4476,318.7
4477,315.5
4478,315.9
4479,319.2
4480,328.1
4481,328.4
4482,328.7
4483,330.4
4484,328.95
4485,326.5
4486,323.15
4487,324.75
4488,324.35
4489,330.55
4490,326.25
4491,326.1
4492,326.95
4493,325.55
4494,325.8
4495,326.6
4496,326.85
4497,325.9
4498,324.6
4499,326.25
4500,326.5
4501,325.9
4502,326.9
4503,325.95
4504,325.65
4505,326.5
4506,326.55
4507,326.8
4508,325.75
4509,324.65
4510,325.6
4511,324.55
4512,324.75
4513,323.6
4514,322.1
4515,323.25
4516,322.7
4517,324.5
4518,325
4519,324.55
4520,323.75
4521,324.1
4522,325.05
4523,325.75
4524,326
4525,330.5
4526,331.5
4527,330.45
4528,326.75
4529,327.4
4530,323.95
4531,322.5
4532,324.5
4533,322.5
4534,322.5
4535,320.15
4536,316.1
4537,316.8
4538,316.05
4539,317.9
4540,318.25
4541,321.9
4542,321.1
4543,323.4
4544,323.55
4545,325.75
4546,324.85
4547,324.8
4548,326.15
4549,327
4550,327.1
4551,326
4552,327.8
4553,328.9
4554,330.9
4555,333.9
4556,339.45
4557,340.75
4558,338.8
4559,345.3
4560,359.6
4561,357.25
4562,353.25
4563,356.5
4564,352.75
4565,349.5
4566,355.25
4567,361.75
4568,353.8
4569,354.4
4570,355.4
4571,354
4572,347.35
4573,338.5
4574,335.95
4575,337.1
4576,337.9
4577,340.5
4578,337.2
4579,338.35
4580,335.4
4581,329.5
4582,333
4583,332.4
4584,343.7
4585,339.25
4586,339
4587,343.35
4588,351.4
4589,345.1
4590,337.85
4591,338.25
4592,339.45
4593,337.9
4594,342.2
4595,343
4596,342
4597,341.8
4598,341.65
4599,344.5
4600,349.8
4601,347.6
4602,348.2
4603,350.8
4604,349.25
4605,350.6
4606,351.35
4607,352.4
4608,352.9
4609,344.9
4610,345.5
4611,333.7
4612,335.5
4613,336.6
4614,335.6
4615,336.5
4616,340.65
4617,338.65
4618,338.15
4619,340.25
4620,343.2
4621,340.25
4622,340.75
4623,339.3
4624,341
4625,342.45
4626,344.15
4627,347.25
4628,346
4629,344.3
4630,344.4
4631,342.35
4632,344.75
4633,345.6
4634,341.6
4635,341.55
4636,342.15
4637,344.6
4638,344.25
4639,344.9
4640,343.8
4641,342.75
4642,342.5
4643,342.75
4644,342.05
4645,340.3
4646,338.6
4647,339.4
4648,340.85
4649,341.15
4650,341.6
4651,342.75
4652,343.35
4653,343
4654,341.85
4655,341.4
4656,341.5
4657,341.5
4658,341.85
4659,347.55
4660,347.5
4661,347.95
4662,347.4
4663,346.5
4664,337.3
4665,338.5
4666,338.7
4667,338.9
4668,340.5
4669,340.75
4670,343.25
4671,343.8
4672,343.55
4673,345.5
4674,345.65
4675,344
4676,343.5
4677,343.8
4678,344.45
4679,346.5
4680,350.35
4681,347.5
4682,347.65
4683,346.2
4684,345.85
4685,348.35
4686,346.9
4687,347.1
4688,353
4689,353.5
4690,351.75
4691,348.5
4692,349
4693,350.8
4694,353.3
4695,351.35
4696,357.75
4697,360.5
4698,358.75
4699,358.5
4700,360.85
4701,360.85
4702,361.85
4703,394.5
4704,386.1
4705,391.25
4706,384
4707,386.4
4708,377.25
4709,372.5
4710,379
4711,381.75
4712,384.65
4713,379.3
4714,377.8
4715,384
4716,386
4717,392
4718,395.5
4719,407.2
4720,404
4721,418.25
4722,419
4723,412.5
4724,414.5
4725,407
4726,418.75
4727,416
4728,413.55
4729,413.6
4730,415.7
4731,423
4732,442.75
4733,435.15
4734,434
4735,432.25
4736,434
4737,429.45
4738,421.2
4739,425.5
4740,425.5
4741,436.9
4742,436.5
4743,442
4744,439.4
4745,435.8
4746,428.15
4747,431.4
4748,431.25
4749,426.25
4750,426
4751,420
4752,420
4753,426.8
4754,426.6
4755,425.4
4756,413
4757,409.6
4758,409.55
4759,407.75
4760,404
4761,401.5
4762,400.3
4763,408.5
4764,410.25
4765,405
4766,408.3
4767,409.9
4768,407.4
4769,407.45
4770,406.85
4771,409
4772,393.25
4773,388
4774,391.5
4775,387
4776,389.5
4777,380.4
4778,380.75
4779,384
4780,382.3
4781,390
4782,399.6
4783,394.3
4784,385.25
4785,391.2
4786,388.6
4787,390.5
4788,389.2
4789,387.25
4790,388.75
4791,389.7
4792,394.6
4793,393.7
4794,393.4
4795,392.5
4796,394.15
4797,395.35
4798,392.75
4799,391
4800,391.4
4801,389.4
4802,390.9
4803,402.4
4804,399
4805,401.7
4806,399.5
4807,401.6
4808,402.25
4809,409.9
4810,408.6
4811,414.4
4812,415
4813,414.5
4814,421.25
4815,417.4
4816,408.5
4817,410.6
4818,403.55
4819,405.35
4820,408.7
4821,416.5
4822,411
4823,407.3
4824,406.45
4825,402
4826,401.75
4827,402.6
4828,402.7
4829,402.95
4830,404.4
4831,402.9
4832,402
4833,395.55
4834,397.2
4835,396.85
4836,392.95
4837,392.6
4838,397.5
4839,403
4840,401.95
4841,406.7
4842,403.1
4843,405.75
4844,404.4
4845,403.7
4846,407.65
4847,411.45
4848,406.5
4849,404.85
4850,405
4851,406.85
4852,408
4853,409.25
4854,404.65
4855,406
4856,406.4
4857,405.05
4858,405
4859,406.6
4860,410.3
4861,415
4862,411.3
4863,415.9
4864,421.8
4865,419
4866,418.5
4867,420.25
4868,418.65
4869,420.55
4870,419.8
4871,423.2
4872,421.5
4873,432.3
4874,436.5
4875,440.25
4876,445.5
4877,441
4878,454.3
4879,446.8
4880,453
4881,462.6
4882,476.6
4883,455.75
4884,451.75
4885,454.5
4886,452.15
4887,464.5
4888,456.75
4889,457.4
4890,456.7
4891,454.75
4892,460.25
4893,459.5
4894,460
4895,466.7
4896,476.5
4897,471.35
4898,479.95
4899,468.6
4900,473.6
4901,459.65
4902,447.9
4903,453.35
4904,451.75
4905,443.4
4906,449.3
4907,453.25
4908,450.25
4909,454.7
4910,454.4
4911,452.05
4912,456.65
4913,456.4
4914,460.8
4915,450.35
4916,452.75
4917,448.25
4918,451.1
4919,452.25
4920,443.6
4921,438.1
4922,443
4923,439
4924,441.4
4925,446
4926,447.1
4927,449.5
4928,447.4
4929,443
4930,443.1
4931,444.8
4932,442.15
4933,445.3
4934,444.25
4935,443.7
4936,447.15
4937,448.25
4938,452.9
4939,452.5
4940,449.65
4941,452.5
4942,454.45
4943,454.75
4944,454
4945,453.1
4946,454.2
4947,459.5
4948,457.2
4949,464.25
4950,473.25
4951,476
4952,469.85
4953,468.85
4954,464
4955,459.5
4956,463.2
4957,461
4958,462
4959,457.4
4960,454.8
4961,454.9
4962,457.65
4963,457.4
4964,454.1
4965,455.8
4966,458.5
4967,457.4
4968,458.25
4969,455.9
4970,453.1
4971,456.55
4972,462.15
4973,464.4
4974,463.35
4975,462.75
4976,458
4977,461
4978,460.9
4979,456.6
4980,458.35
4981,458.5
4982,458.8
4983,461.35
4984,458.85
4985,463.15
4986,461.05
4987,463.85
4988,461
4989,460.9
4990,458.9
4991,459.15
4992,454.1
4993,455
4994,455.15
4995,456.85
4996,458.55
4997,458.25
4998,461.75
4999,461.85
5000,459.65
5001,459.45
5002,461.75
5003,464.25
5004,479.5
5005,481.6
5006,466.65
5007,469.8
5008,472.65
5009,474.85
5010,473.45
5011,479.65
5012,474.05
5013,468
5014,469.95
5015,470.1
5016,467
5017,459.7
5018,458.6
5019,463.5
5020,458.75
5021,461.3
5022,463
5023,464.2
5024,461.75
5025,463.55
5026,464.2
5027,465.8
5028,466.25
5029,468.25
5030,476.95
5031,478.75
5032,477.65
5033,477.8
5034,493.9
5035,486.9
5036,490
5037,488.95
5038,485.75
5039,480.9
5040,483
5041,485.3
5042,484.5
5043,495
5044,502.75
5045,493.7
5046,487.05
5047,487.75
5048,484.55
5049,481
5050,481.6
5051,483.25
5052,483.75
5053,489.55
5054,486.9
5055,486.5
5056,484.1
5057,477.3
5058,481.6
5059,483.95
5060,479.5
5061,485.3
5062,482.05
5063,481.4
5064,480.9
5065,484.8
5066,475.85
5067,476.75
5068,477.75
5069,476.5
5070,477.85
5071,476.5
5072,471.4
5073,469.4
5074,467
5075,465.25
5076,454.65
5077,455.15
5078,447.1
5079,437.6
5080,444.15
5081,443.05
5082,439.25
5083,443.8
5084,440.2
5085,440.3
5086,443.6
5087,444.25
5088,444.4
5089,446.25
5090,443.45
5091,445.1
5092,443.95
5093,438
5094,433.95
5095,432.65
5096,423.75
5097,429.15
5098,431.55
5099,429.15
5100,430.75
5101,436
5102,435.7
5103,436.1
5104,437.25
5105,444.1
5106,441.9
5107,442.25
5108,447.15
5109,445.35
5110,442.8
5111,446.5
5112,449.4
5113,450
5114,453.9
5115,451.5
5116,453.1
5117,454.7
5118,454
5119,458
5120,456
5121,450.8
5122,446.25
5123,448.6
5124,450.15
5125,450.2
5126,448.5
5127,447
5128,453.85
5129,457.55
5130,456.55
5131,458
5132,454
5133,453.15
5134,449.75
5135,448.25
5136,449.1
5137,452.15
5138,449.75
5139,444.3
5140,441.95
5141,445.35
5142,445.95
5143,443.6
5144,447.1
5145,449.35
5146,448.65
5147,451.05
5148,453.4
5149,453.15
5150,452.7
5151,456.65
5152,456.5
5153,460.25
5154,458.6
5155,458.35
5156,453
5157,452.5
5158,454
5159,457
5160,454.6
5161,464.85
5162,464.1
5163,463.4
5164,458.75
5165,455
5166,457.1
5167,450.5
5168,450.8
5169,450.3
5170,452.65
5171,449.8
5172,453.9
5173,451.7
5174,449.8
5175,447.6
5176,447
5177,442
5178,443.85
5179,434.9
5180,436.85
5181,436.5
5182,437.15
5183,437.4
5184,438.1
5185,439.15
5186,438.9
5187,439.65
5188,434.5
5189,436.2
5190,439.05
5191,438.1
5192,437.65
5193,437.25
5194,445
5195,443.2
5196,443.2
5197,442.2
5198,430.15
5199,431.7
5200,428.75
5201,432.7
5202,436.4
5203,432.9
5204,431.25
5205,433.4
5206,431.45
5207,431.85
5208,428.25
5209,426.95
5210,429
5211,428.4
5212,431.15
5213,432
5214,429
5215,430.2
5216,432.4
5217,429.7
5218,432.7
5219,432.1
5220,434.8
5221,433.75
5222,429.4
5223,426.35
5224,430.3
5225,428.95
5226,427
5227,427.65
5228,427
5229,428
5230,428.9
5231,418
5232,420.8
5233,421.9
5234,421.5
5235,417.3
5236,409
5237,410.4
5238,401.6
5239,399.6
5240,399.3
5241,389.05
5242,397
5243,397.65
5244,398.6
5245,396.15
5246,394.2
5247,397.35
5248,397.25
5249,403
5250,404.25
5251,406.25
5252,408
5253,404.7
5254,408.6
5255,406.5
5256,411.15
5257,413.05
5258,410.8
5259,411.4
5260,410.55
5261,406.3
5262,406.6
5263,407.5
5264,407.15
5265,407.3
5266,412.3
5267,411
5268,412.5
5269,422.9
5270,419.5
5271,422
5272,421.85
5273,419.5
5274,422.25
5275,420.75
5276,420.65
5277,422.8
5278,422.6
5279,423.3
5280,419.75
5281,416.6
5282,416.1
5283,417.95
5284,419.85
5285,422.6
5286,421.4
5287,422.1
5288,421.3
5289,425.5
5290,423.8
5291,430.4
5292,429
5293,425.35
5294,423.3
5295,422.2
5296,421
5297,420.05
5298,419.6
5299,421.4
5300,412.6
5301,413.65
5302,413.2
5303,413.85
5304,415.6
5305,417.55
5306,413.65
5307,413.1
5308,410.15
5309,413.6
5310,410.5
5311,408
5312,408.45
5313,404.45
5314,405.5
5315,403.5
5316,404.85
5317,403.5
5318,401.75
5319,402.1
5320,402.85
5321,402.3
5322,404.5
5323,407.75
5324,407.8
5325,404.75
5326,406
5327,402.05
5328,394.3
5329,394.85
5330,392
5331,392.7
5332,390.85
5333,390.25
5334,391.45
5335,390.4
5336,394.1
5337,393.8
5338,386.7
5339,385.65
5340,381.7
5341,384.25
5342,378.95
5343,382.15
5344,382.75
5345,386
5346,389
5347,389.25
5348,390.75
5349,386.75
5350,386.1
5351,384.1
5352,386.5
5353,388.4
5354,386.3
5355,393.1
5356,392.5
5357,397
5358,393.1
5359,394.3
5360,394.45
5361,391
5362,389.25
5363,395.3
5364,394.1
5365,393.4
5366,396
5367,391.25
5368,383.3
5369,384
5370,382.3
5371,385.3
5372,386.6
5373,384.4
5374,384.2
5375,384.4
5376,381.6
5377,384.75
5378,384.15
5379,387.8
5380,388.55
5381,385.15
5382,385.25
5383,382.9
5384,383.9
5385,385.25
5386,383.9
5387,385.85
5388,384.4
5389,384.75
5390,381.3
5391,376.9
5392,376.5
5393,378.2
5394,377.3
5395,377.15
5396,376
5397,378.1
5398,377.7
5399,379.65
5400,374.25
5401,374.4
5402,373.7
5403,371
5404,366.25
5405,359.25
5406,363.4
5407,362.5
5408,363.3
5409,367.2
5410,362.1
5411,363.5
5412,360.8
5413,362.7
5414,367.7
5415,365
5416,375.5
5417,374.6
5418,371.25
5419,358.5
5420,360.5
5421,361.6
5422,360.35
5423,365.75
5424,363.6
5425,366.5
5426,365.7
5427,370.4
5428,369.5
5429,375.3
5430,373.55
5431,373.75
5432,376.3
5433,371.15
5434,375.4
5435,377.5
5436,378.4
5437,384.3
5438,383.6
5439,382.45
5440,381.35
5441,379.5
5442,377.1
5443,375
5444,370.9
5445,369.7
5446,371.5
5447,368.8
5448,372.25
5449,372
5450,372.8
5451,371.5
5452,374.3
5453,371.95
5454,369.1
5455,369.95
5456,369.9
5457,369.8
5458,371.55
5459,367.25
5460,366.2
5461,365.15
5462,366.4
5463,364.4
5464,363
5465,364.7
5466,367.6
5467,366
5468,366.3
5469,365.5
5470,366
5471,366.8
5472,363.6
5473,361.15
5474,360
5475,361.2
5476,359.6
5477,358.25
5478,358.75
5479,358.1
5480,360
5481,359.2
5482,359.85
5483,358.1
5484,358.95
5485,358.8
5486,359.8
5487,359.65
5488,360.1
5489,360.65
5490,360.75
5491,362.95
5492,364.1
5493,368.75
5494,366.6
5495,369.3
5496,366.1
5497,369
5498,366.45
5499,365
5500,366.05
5501,366.9
5502,363.6
5503,362.95
5504,362.3
5505,360.4
5506,362.55
5507,362.9
5508,366.45
5509,365.65
5510,368.1
5511,368.5
5512,366.7
5513,365.8
5514,366.4
5515,368.35
5516,368.45
5517,371.55
5518,378.5
5519,376.05
5520,373.6
5521,373.85
5522,378.85
5523,378.15
5524,385.5
5525,386.95
5526,387.4
5527,386.45
5528,389.05
5529,390.75
5530,390.5
5531,389.1
5532,393.85
5533,396.05
5534,400.3
5535,406.6
5536,408.1
5537,415.8
5538,417.15
5539,410.4
5540,410.75
5541,406.8
5542,414.15
5543,409.9
5544,402.6
5545,402.05
5546,405.75
5547,408.85
5548,414
5549,416.1
5550,417.1
5551,409.45
5552,410.35
5553,411.65
5554,411.3
5555,413.15
5556,413
5557,413.2
5558,409.45
5559,400.4
5560,401
5561,401.65
5562,396.3
5563,394.95
5564,401.2
5565,403.75
5566,402.7
5567,405.85
5568,413.55
5569,413.9
5570,415.3
5571,415.25
5572,410.6
5573,413.6
5574,410.6
5575,408.7
5576,408.6
5577,413.75
5578,417.15
5579,419.1
5580,420.75
5581,417.8
5582,417.55
5583,413.25
5584,417.35
5585,418.75
5586,421.4
5587,419.9
5588,418.5
5589,418.5
5590,415.25
5591,419.75
5592,416
5593,417.05
5594,414.9
5595,416.95
5596,419.05
5597,420.6
5598,418
5599,415
5600,412.75
5601,408.8
5602,409.1
5603,406.25
5604,406.4
5605,403
5606,404.8
5607,402.6
5608,401.4
5609,399.7
5610,400.4
5611,397.35
5612,398.8
5613,397.6
5614,399.2
5615,401.25
5616,400.8
5617,389.9
5618,392.25
5619,393.6
5620,379.25
5621,369.75
5622,373.3
5623,370.75
5624,372.2
5625,368
5626,374.8
5627,374.25
5628,378.1
5629,380.35
5630,378.85
5631,375.3
5632,374.1
5633,375.25
5634,373.85
5635,374.7
5636,376.6
5637,376.8
5638,375.65
5639,377.95
5640,374.8
5641,371.35
5642,371.4
5643,371.55
5644,368.95
5645,370.5
5646,369.15
5647,371.4
5648,372.1
5649,369.7
5650,371
5651,368.25
5652,368.3
5653,367.4
5654,369.6
5655,369.1
5656,369.7
5657,373.4
5658,372.4
5659,363.25
5660,367.65
5661,366.35
5662,368.35
5663,365.7
5664,363.7
5665,363.1
5666,358.75
5667,357.85
5668,359.8
5669,353.25
5670,353.6
5671,354.7
5672,356
5673,353
5674,346.75
5675,347.05
5676,349
5677,348.45
5678,347.05
5679,350
5680,349.35
5681,351.4
5682,353.1
5683,350.3
5684,350.9
5685,352.4
5686,357.1
5687,357.4
5688,361.25
5689,358.85
5690,360.35
5691,359.9
5692,357.55
5693,353.7
5694,353.2
5695,359.1
5696,362.5
5697,361.3
5698,360.1
5699,361.55
5700,360.75
5701,361.8
5702,368.25
5703,367.4
5704,370.6
5705,368.5
5706,367.8
5707,371.1
5708,371.1
5709,382.6
5710,375.8
5711,380
5712,383.95
5713,384.75
5714,385.85
5715,388.75
5716,399.9
5717,411
5718,401.5
5719,399.25
5720,410.5
5721,410.9
5722,407.85
5723,410
5724,415.7
5725,412
5726,392.55
5727,389.1
5728,385.8
5729,388.1
5730,387.5
5731,386.75
5732,384.6
5733,388.25
5734,388.85
5735,382.5
5736,378.4
5737,380.65
5738,382.15
5739,384.3
5740,387.9
5741,390.55
5742,386.45
5743,386
5744,390.1
5745,390.15
5746,406.35
5747,401.75
5748,401.9
5749,406.1
5750,400
5751,389.25
5752,389.85
5753,392.75
5754,393
5755,391.25
5756,394.8
5757,392.2
5758,389.6
5759,388.3
5760,381.85
5761,375.15
5762,365.75
5763,370
5764,371.75
5765,368.5
5766,370.75
5767,371.1
5768,373.9
5769,377.3
5770,371
5771,373.35
5772,379.25
5773,380.1
5774,379.75
5775,377.05
5776,381.4
5777,383.5
5778,386.3
5779,384.85
5780,381.9
5781,383.2
5782,383.45
5783,378.5
5784,380.3
5785,377.6
5786,379.5
5787,377.35
5788,380.2
5789,380
5790,387.05
5791,384.25
5792,384.75
5793,385.25
5794,384.8
5795,381.75
5796,377
5797,377.3
5798,373.8
5799,371.1
5800,372.25
5801,374.3
5802,371.9
5803,373
5804,373.15
5805,376.85
5806,376
5807,376.8
5808,384.45
5809,383.25
5810,382
5811,383.75
5812,385.4
5813,391
5814,392.5
5815,386.75
5816,388.1
5817,391
5818,392.8
5819,390.7
5820,388.5
5821,390.4
5822,395.35
5823,398
5824,403.7
5825,383.5
5826,380
5827,378.25
5828,381.25
5829,377.9
5830,377.05
5831,373.8
5832,374.5
5833,377.6
5834,369.75
5835,369.6
5836,367.95
5837,367
5838,367.15
5839,360.9
5840,363.5
5841,368.3
5842,368
5843,362.05
5844,367.05
5845,366.85
5846,366.25
5847,364.6
5848,361.6
5849,363.75
5850,361.5
5851,358.9
5852,357.5
5853,359.1
5854,360
5855,363
5856,367.45
5857,365.5
5858,364.3
5859,363.6
5860,366.25
5861,367.5
5862,369.25
5863,363.95
5864,365.2
5865,365.7
5866,363.6
5867,363.4
5868,362
5869,364.2
5870,362.1
5871,362.95
5872,361.75
5873,358
5874,357.1
5875,354
5876,357.9
5877,357.85
5878,358.1
5879,358.3
5880,358.8
5881,361.2
5882,363.65
5883,360.75
5884,361.45
5885,360.6
5886,360.3
5887,361
5888,361.2
5889,357.1
5890,356.25
5891,356.9
5892,355.9
5893,353
5894,354.15
5895,351.3
5896,353.45
5897,356.25
5898,355.35
5899,356.45
5900,356.25
5901,356.4
5902,356.85
5903,356.3
5904,356.75
5905,358
5906,360.25
5907,358.35
5908,354.95
5909,353.9
5910,356.75
5911,356.75
5912,355
5913,355.5
5914,356.3
5915,360.75
5916,360.8
5917,361.55
5918,361.5
5919,362
5920,361.6
5921,363.4
5922,365.8
5923,367.6
5924,372.75
5925,370.7
5926,368.4
5927,369
5928,367.3
5929,368
5930,367.3
5931,367.8
5932,367.4
5933,365.2
5934,363.25
5935,366
5936,365.3
5937,366.9
5938,368.65
5939,366.65
5940,367.75
5941,369.4
5942,370.25
5943,371.35
5944,369
5945,370.2
5946,368.85
5947,367.9
5948,369.1
5949,368.5
5950,369.2
5951,370.35
5952,370.3
5953,370.1
5954,368.05
5955,367
5956,365.1
5957,364.7
5958,366
5959,362.3
5960,363.6
5961,364.3
5962,360.35
5963,355.6
5964,357.2
5965,355.85
5966,357
5967,357.85
5968,357.75
5969,357.25
5970,356.5
5971,358
5972,357.25
5973,360.75
5974,358.5
5975,356.2
5976,356.5
5977,354.4
5978,354.1
5979,355.3
5980,353.5
5981,347
5982,347.6
5983,349.15
5984,348.6
5985,347.3
5986,347
5987,350.1
5988,351.2
5989,347.5
5990,345.45
5991,343.5
5992,344.9
5993,346.35
5994,348
5995,349.55
5996,347.55
5997,349.05
5998,351.25
5999,352.4
6000,352.3
6001,348.4
6002,350.5
6003,353
6004,354.4
6005,357.2
6006,357
6007,359.2
6008,358.5
6009,357.6
6010,359.55
6011,357.25
6012,360.3
6013,358.6
6014,356.4
6015,357.75
6016,360.25
6017,363.1
6018,362.9
6019,362.9
6020,359.8
6021,362
6022,359.5
6023,358.6
6024,359.8
6025,357.4
6026,357.5
6027,356.65
6028,356.45
6029,354.4
6030,355.3
6031,353.35
6032,354.9
6033,355.1
6034,356.45
6035,356.15
6036,355.3
6037,360.05
6038,359.85
6039,362.55
6040,363.75
6041,367.2
6042,368.4
6043,367
6044,366.5
6045,365.45
6046,366.85
6047,368.25
6048,366
6049,365.7
6050,365.75
6051,367.9
6052,370.2
6053,370.75
6054,367.7
6055,366.1
6056,358.9
6057,360.05
6058,357.1
6059,357.5
6060,357.95
6061,356.25
6062,359.2
6063,359.4
6064,356.1
6065,353.3
6066,353.4
6067,351.2
6068,352.4
6069,351.15
6070,349.3
6071,350.3
6072,351.75
6073,356.65
6074,354.9
6075,353.4
6076,355.6
6077,354.6
6078,357.3
6079,356.6
6080,357.35
6081,356.85
6082,356.55
6083,354.5
6084,354.85
6085,356.3
6086,355.4
6087,356.5
6088,354.15
6089,357.1
6090,356.35
6091,354.95
6092,356.25
6093,355.4
6094,354.7
6095,355.25
6096,356.35
6097,356.65
6098,355.35
6099,354.2
6100,353.5
6101,352.35
6102,353.05
6103,353.25
6104,349
6105,350.65
6106,348.8
6107,350.85
6108,353.05
6109,350.55
6110,351
6111,350.2
6112,349.6
6113,350.55
6114,349
6115,348.9
6116,349
6117,348.65
6118,347.25
6119,346.75
6120,343.35
6121,340
6122,338.5
6123,337.6
6124,338
6125,337.75
6126,340.1
6127,340.75
6128,340.35
6129,342.75
6130,341.5
6131,343.75
6132,341.25
6133,340.25
6134,340.5
6135,338.5
6136,337.7
6137,338.4
6138,341
6139,342
6140,338.8
6141,339.6
6142,336.8
6143,338.2
6144,338.3
6145,338.6
6146,336.55
6147,336.5
6148,336.85
6149,334.75
6150,336.25
6151,337.1
6152,336.5
6153,336.75
6154,336.25
6155,334.85
6156,336.5
6157,334.9
6158,334.75
6159,336.5
6160,338.15
6161,339.2
6162,340
6163,337.45
6164,337.45
6165,337.2
6166,337
6167,338.45
6168,337.2
6169,337.55
6170,336.8
6171,337.75
6172,339.85
6173,338.65
6174,338.85
6175,338.5
6176,337.7
6177,337.85
6178,338
6179,340.25
6180,342.25
6181,342.15
6182,342.1
6183,340.9
6184,343.5
6185,341.6
6186,344.1
6187,344
6188,343.15
6189,343.35
6190,342.55
6191,343.4
6192,343.6
6193,344.65
6194,345.8
6195,346.2
6196,345.8
6197,347.7
6198,347.2
6199,348.75
6200,348.9
6201,350.4
6202,350.95
6203,353.15
6204,352.65
6205,358.8
6206,357.4
6207,357.1
6208,359.3
6209,357.9
6210,358
6211,359.25
6212,358.2
6213,356.75
6214,357.95
6215,357.3
6216,352.75
6217,352.9
6218,349.25
6219,349.85
6220,350.75
6221,348.5
6222,346.5
6223,339.25
6224,336
6225,337.5
6226,336.55
6227,338.6
6228,336.7
6229,337.35
6230,341.85
6231,340.85
6232,340.35
6233,338.75
6234,340.5
6235,342.65
6236,340.4
6237,339.05
6238,341.3
6239,343.25
6240,341.9
6241,343.1
6242,341.75
6243,341.05
6244,342.75
6245,346.2
6246,346.2
6247,350.75
6248,348.65
6249,348.25
6250,347.5
6251,348.9
6252,348.9
6253,348.35
6254,349
6255,347.7
6256,349
6257,347.6
6258,348
6259,348.75
6260,350.5
6261,349.5
6262,350
6263,349.8
6264,348.1
6265,343.45
6266,343.3
6267,341.75
6268,341.75
6269,342.25
6270,342.55
6271,343.5
6272,342.8
6273,343.6
6274,341.3
6275,339.1
6276,338.2
6277,339.5
6278,338.8
6279,339.3
6280,338.75
6281,336.9
6282,337.45
6283,336.7
6284,335
6285,330.2
6286,331.95
6287,333.2
6288,334.25
6289,336
6290,333.85
6291,335.4
6292,333.6
6293,335.55
6294,334.25
6295,333.95
6296,334.75
6297,334.65
6298,334
6299,333.7
6300,334.6
6301,335.1
6302,335.9
6303,335.9
6304,335.5
6305,335.25
6306,333.4
6307,333.9
6308,334.2
6309,335.3
6310,334.7
6311,334.9
6312,337.75
6313,337.15
6314,336.35
6315,334.35
6316,332.55
6317,332.9
6318,332.9
6319,332.3
6320,332.9
6321,329.4
6322,328.8
6323,328.85
6324,329.7
6325,329.1
6326,328.4
6327,328.5
6328,327.85
6329,328.2
6330,327.45
6331,327.9
6332,329.05
6333,328.65
6334,329.85
6335,329.4
6336,328.6
6337,329.1
6338,330.6
6339,329.7
6340,330.75
6341,329.5
6342,329.35
6343,329.6
6344,328.15
6345,327.8
6346,327.6
6347,327.75
6348,328.7
6349,331.65
6350,330
6351,328.35
6352,329.2
6353,331.5
6354,329
6355,331.1
6356,328.9
6357,329.2
6358,330.35
6359,329.75
6360,328.75
6361,328.4
6362,328.9
6363,329.55
6364,328.5
6365,329.7
6366,328.7
6367,327.2
6368,326.5
6369,326.65
6370,326.5
6371,327.9
6372,329
6373,328.65
6374,329.5
6375,331.3
6376,332.2
6377,331.9
6378,331.3
6379,332.65
6380,332.7
6381,331.6
6382,333.2
6383,336.9
6384,337
6385,339.4
6386,339.35
6387,338.45
6388,337.15
6389,337.85
6390,336.95
6391,337.55
6392,339.2
6393,337
6394,340.4
6395,341.55
6396,339.15
6397,337.7
6398,340.95
6399,348.55
6400,352.8
6401,349.7
6402,354.8
6403,353.45
6404,353.4
6405,352.75
6406,356.1
6407,357.5
6408,356.25
6409,355.35
6410,356
6411,367
6412,366.6
